IsSender,StrContent,StrTime,keywords,emoji
0,在吃早餐,2024-11-22 08:41:36,"吃, 早餐",
1,看起来不错,2024-11-22 08:42:32,"看起来, 不错",
1,刚睡醒,2024-11-22 08:42:40,睡醒,
0,出发了,2024-11-22 10:14:08,出发,
1,好漂亮,2024-11-22 10:16:40,漂亮,
1,什么时候才能出去玩,2024-11-22 10:16:53,"才能, 出去玩",
0,去斯堡,2024-11-22 10:17:21,去斯堡,
0,玩,2024-11-22 10:17:25,玩,
0,下次到布鲁塞尔玩，这荒郊野岭的,2024-11-22 10:17:54,"布鲁塞尔, 玩, 荒郊, 野岭",
1,车票啥时候买,2024-11-22 10:20:04,"车票, 啥时候, 买",
0,今天回去看看,2024-11-22 10:20:12,"回去, 看看",
0,反正去斯堡啥时候都有,2024-11-22 10:20:23,"反正, 去斯堡, 啥时候",
1,看着很印度料理，还得放手上吃,2024-11-22 10:33:07,"看着, 印度, 料理, 放手, 吃",
1,但是是全场最好吃的,2024-11-22 10:33:18,"全场, 好吃",
0,哈哈哈哈干净又卫生,2024-11-22 10:34:03,"哈哈哈哈, 干净, 卫生",
0,绿色的是牛油果酱吗,2024-11-22 10:34:21,"绿色, 牛油果, 酱",
0,最后放的是啥，怎么感觉又甜又咸的,2024-11-22 10:34:40,"最后, 甜, 咸",
0,好有意思的感觉,2024-11-22 10:35:22,有意思,
1,底下是炸香蕉片，我看他们原材料是一种绿色的主食香蕉,2024-11-22 10:40:00,"底下, 炸, 香蕉, 片, 原材料, 一种, 绿色, 主食, 香蕉",
1,鸡丝 ，肉沫，牛油果酱，白色的不知道是啥，和小香肠,2024-11-22 10:40:42,"鸡丝, 肉沫, 牛油果, 酱, 白色, 香肠",
0,[色][色][色],2024-11-22 10:41:01,,"[色], [色], [色]"
1,黎巴嫩也做了鸡丝，跟肉松一样干，还死咸，一股糊味，还要配很刺激的酱,2024-11-22 10:41:33,"黎巴嫩, 鸡丝, 肉松, 干, 死咸, 一股, 糊味, 配, 刺激, 酱",
1,黎巴嫩真不好吃,2024-11-22 10:41:49,"黎巴嫩, 好吃",
0,他们作弊,2024-11-22 10:42:01,作弊,
0,你直接站到桌子上,2024-11-22 10:42:44,桌子,
1,巴西的这个豆子菜也蛮有意思的,2024-11-22 10:43:03,"巴西, 豆子, 菜, 蛮有意思",
0,然后说你要发起 révolution gourmand,2024-11-22 10:43:07,"发起, volution, gourmand",
1,看着像甜品,2024-11-22 10:43:10,"看着, 甜品",
0,原来这个小哥是巴西的,2024-11-22 10:43:33,"小哥, 巴西",
1,但是是菜，里面好像放了洋葱，比看着要好吃很多,2024-11-22 10:43:35,"菜, 洋葱, 看着, 好吃",
0,看着一般般,2024-11-22 10:43:56,"看着, 一般般",
1,2019年的时候去了北京上海,2024-11-22 10:44:03,"北京, 上海",
0,不爱吃豆子,2024-11-22 10:44:03,"不爱, 吃, 豆子",
0,好好好,2024-11-22 10:44:08,好好,
1,我也不爱吃,2024-11-22 10:44:08,"爱, 吃",
0,哈哈哈哈,2024-11-22 10:44:14,哈哈哈哈,
1,但是确实不错，配上猪排，鸡蛋和沙拉,2024-11-22 10:44:30,"确实, 不错, 配, 猪排, 鸡蛋, 沙拉",
0,每次吃那个甑糕都不让他给我放豆子,2024-11-22 10:44:37,"每次, 吃, 甑, 糕, 不让, 豆子",
1,然后另一组巴西队做的是咖喱和甜品,2024-11-22 10:44:51,"另一组, 巴西队, 咖喱, 甜品",
1,咖喱也蛮好吃的,2024-11-22 10:45:05,"咖喱, 好吃",
0,甜品好吃吗,2024-11-22 10:45:08,"甜品, 好吃",
0,有印度队吗,2024-11-22 10:45:13,"印度, 队",
0,对比一下咖喱,2024-11-22 10:45:19,"对比, 咖喱",
1,甜品齁嗓子，他们说他们的甜品比法国人甜,2024-11-22 10:45:37,"甜品, 齁, 嗓子, 甜品, 法国人, 甜",
1,我尝了下确实,2024-11-22 10:45:42,"我尝, 确实",
1,炼乳巧克力派啊家人们,2024-11-22 10:45:54,"炼乳, 巧克力, 派, 家, 人们",
1,刚尝还挺好，咽的时候真的齁,2024-11-22 10:46:15,"刚尝, 咽, 真的, 齁",
0,哈哈哈哈哈哈哈,2024-11-22 10:46:33,"哈哈哈哈, 哈哈哈",
0,低血糖吃一口从法国踢正步到拉萨,2024-11-22 10:46:34,"低血糖, 吃, 法国, 踢, 正步, 拉萨",
1,结果这一大盘还给法国人吃光了,2024-11-22 10:46:38,"这一, 大盘, 还给, 法国人, 吃光",
0,法国人耐甜,2024-11-22 10:47:04,"法国人, 耐甜",
1,黎巴嫩狠狠壁垒,2024-11-22 10:47:37,"黎巴嫩, 狠狠, 壁垒",
0,哈哈哈哈,2024-11-22 10:47:47,哈哈哈哈,
0,Kebab是不是黎巴嫩菜来着,2024-11-22 10:47:59,"Kebab, 是不是, 黎巴嫩, 菜来",
1,我外国同学和中国学长都说去黎巴嫩餐厅吃饭不好吃，吃不完,2024-11-22 10:48:09,"外国, 同学, 中国, 学长, 黎巴嫩, 餐厅, 吃, 好吃, 吃不完",
0,笑死,2024-11-22 10:48:20,笑死,
1,我自己两次了，次次踩雷,2024-11-22 10:48:21,"两次, 次次, 踩, 雷",
0,这辈子与黎巴嫩无缘,2024-11-22 10:48:50,"这辈子, 黎巴嫩, 无缘",
0,距离和宝宝见面还有两小时31分钟,2024-11-22 13:29:20,"距离, 宝宝, 见面, 两, 分钟",
1,你信箱里的,2024-11-22 14:24:35,信箱,
0,清源给我说了,2024-11-22 14:24:42,清源,
0,已到家,2024-11-22 14:24:54,"已到, 家",
1,这么快,2024-11-22 14:25:21,快,
0,可能因为下雪吧,2024-11-22 14:25:32,下雪,
1,[得意],2024-11-22 14:25:43,,[得意]
0,滑回来的,2024-11-22 14:25:51,"滑, 回来",
1,已逃课今天,2024-11-22 14:25:53,逃课,
0,哈哈哈哈哈,2024-11-22 14:25:55,哈哈哈,
0,你早上逃课啦？,2024-11-22 14:26:12,逃课,
1,老师说自己工作的下午3:30再来,2024-11-22 14:26:18,"老师, 工作, 再来",
1,然后我还有自己部门的作业,2024-11-22 14:26:28,"部门, 作业",
0,好好好,2024-11-22 14:26:34,好好,
1,今晚要交,2024-11-22 14:26:36,"今晚, 要交",
1,还有一个小时，啥也没准备,2024-11-22 14:26:44,准备,
0,所以你的课改到3:30了,2024-11-22 14:26:49,"课, 改到",
0,那就现在开始准备,2024-11-22 14:26:58,准备,
0,我要b溃了,2024-11-22 14:52:34,溃,
0,回来想洗个澡，结果热水器好像坏了，全是凉水啊,2024-11-22 14:52:53,"回来, 洗个, 澡, 热水器, 坏, 全是, 凉水",
0,一个舟车劳顿的小女孩轻轻碎了,2024-11-22 14:53:13,"舟车劳顿, 小女孩, 轻轻, 碎",
1,我去做饭的时候就感觉有问题了,2024-11-22 14:53:17,"做饭, 问题",
1,我们把热水器开了，但是还不出热水,2024-11-22 14:53:35,"热水器, 不出, 热水",
0,冷冷的,2024-11-22 14:53:42,冷冷的,
1,回来的时候热水器又关掉了,2024-11-22 14:53:44,"回来, 热水器, 关掉",
1,cyy说没碰过热水器,2024-11-22 14:53:51,"cyy, 碰过, 热水器",
1,那昨天她们是怎么洗的,2024-11-22 14:54:01,洗,
0,解决了，我打电话给房东,2024-11-22 15:01:07,"解决, 打电话, 房东",
0,我到家啦,2024-11-23 22:29:05,家,
1,回来好早,2024-11-23 22:29:26,"回来, 早",
0,给我把明日香换了,2024-11-23 22:29:53,"明日香, 换",
0,[亲亲][亲亲][亲亲],2024-11-23 22:32:08,,"[亲亲], [亲亲], [亲亲]"
1,[亲亲][亲亲][亲亲],2024-11-23 22:33:01,,"[亲亲], [亲亲], [亲亲]"
0,宝宝早点睡,2024-11-23 22:33:58,"宝宝, 早点, 睡",
0,明天加油,2024-11-23 22:34:03,加油,
0,外面在打雷,2024-11-23 22:35:18,打雷,
0,不儿,2024-11-23 22:36:51,不儿,
1,早点睡,2024-11-23 22:36:55,"早点, 睡",
0,我的耳钉怎么又丢了一个,2024-11-23 22:37:01,"耳钉, 丢",
0,一摸怎么少一个,2024-11-23 22:37:20,一摸,
1,明天没有雨,2024-11-23 22:41:26,雨,
0,你转换头在我这,2024-11-23 22:48:10,转换头,
0,困了,2024-11-23 22:53:35,困了,
0,宝宝晚安💤,2024-11-23 22:53:45,"宝宝, 晚安",
0,晚上打雷不要害怕,2024-11-23 22:54:22,"打雷, 不要, 害怕",
0,[亲亲][亲亲][亲亲],2024-11-23 22:54:25,,"[亲亲], [亲亲], [亲亲]"
1,我本来就不怕啊[旺柴],2024-11-23 22:57:46,,[旺柴]
0,早上好,2024-11-24 08:06:57,早上好,
1,早,2024-11-24 08:29:15,早,
1,因为跑步，9:30到11:30到市中心没有公交,2024-11-24 09:32:09,"跑步, 市中心, 公交",
1,我不知道a线是不是也是这样,2024-11-24 09:32:16,"线, 是不是",
0,那你们去参加还得从自己家跑到市中心热身,2024-11-24 09:33:26,"家, 跑, 市中心, 热身",
1,我去的早，学校要合影,2024-11-24 09:33:41,"早, 学校, 合影",
0,好好好,2024-11-24 09:33:46,好好,
0,我要看合影,2024-11-24 09:33:52,合影,
0,人多吗,2024-11-24 09:33:57,人多,
1,那得等学校发,2024-11-24 09:34:08,"那得, 学校",
1,今年人多,2024-11-24 09:34:13,人多,
0,那你们怎么去市中心,2024-11-24 09:35:02,市中心,
1,公交车上不少老头老太,2024-11-24 09:35:06,"公交车, 老头, 老太",
0,学校大巴吗,2024-11-24 09:35:07,"学校, 大巴",
1,准备去跑步,2024-11-24 09:35:12,"准备, 跑步",
1,我坐公交,2024-11-24 09:35:16,公交,
1,这是从这个点不发车了吧,2024-11-24 09:35:33,发车,
0,天天看他们跑,2024-11-24 09:36:03,跑,
0,冷不冷,2024-11-24 09:53:23,冷不冷,
0,跑步的时候外套要怎么办啊,2024-11-24 09:54:01,"跑步, 外套",
1,他们说有个房间可以放东西,2024-11-24 09:54:33,房间,
1,不冷今天,2024-11-24 09:54:39,不冷,
0,一定要注意安全,2024-11-24 09:54:56,"一定, 注意安全",
0,看着脚下,2024-11-24 09:55:03,"看着, 脚下",
0,跑慢一点没关系,2024-11-24 09:56:23,"跑, 慢, 没关系",
1,好好好,2024-11-24 09:57:35,好好,
1,[亲亲],2024-11-24 09:57:38,,[亲亲]
0,[亲亲][亲亲][亲亲],2024-11-24 09:57:56,,"[亲亲], [亲亲], [亲亲]"
1,这群法国人看起来zei专业,2024-11-24 10:07:05,"这群, 法国人, 看起来, zei, 专业",
1,[旺柴],2024-11-24 10:07:14,,[旺柴]
0,哈哈哈哈,2024-11-24 11:14:10,哈哈哈哈,
0,差生文具多,2024-11-24 11:14:20,"差生, 文具",
1,结束了,2024-11-24 11:35:23,结束,
0,棒棒棒,2024-11-24 11:43:23,"棒棒, 棒",
0,累坏了吧，回来睡一觉,2024-11-24 11:45:27,"累坏, 回来, 睡一觉",
1,我先回家了，下午去吃饭,2024-11-24 11:49:55,"我先, 回家, 吃",
0,我刚问cxx她没回我,2024-11-24 11:50:26,"我刚, cxx, 没回",
0,Ok,2024-11-24 11:50:52,Ok,
1,我可以来早点,2024-11-24 11:50:52,早点,
1,洗过澡来你家睡,2024-11-24 11:51:01,"洗过澡, 你家, 睡",
0,好好好,2024-11-24 11:51:06,好好,
0,洗香香,2024-11-24 11:51:13,"洗, 香香",
0,[亲亲][亲亲][亲亲],2024-11-24 11:51:15,,"[亲亲], [亲亲], [亲亲]"
1,等不到公交回来,2024-11-24 12:14:34,"不到, 公交, 回来",
1,最近一班23分钟还不一定来,2024-11-24 12:14:56,"一班, 分钟, 一定",
0,公交线还没通？,2024-11-24 12:15:03,"公交线, 没通",
1,市中心，广场这一站,2024-11-24 12:15:30,"市中心, 广场, 一站",
0,那还是挺远的,2024-11-24 12:15:40,挺远,
0,附近有自行车吗,2024-11-24 12:15:49,"附近, 自行车",
1,回去自行车上坡骑不动,2024-11-24 12:16:46,"回去, 自行车, 上坡, 骑不动",
0,到我家也是上坡吗,2024-11-24 12:17:02,"我家, 上坡",
1,是上坡,2024-11-24 12:24:16,上坡,
0,还没等到吗,2024-11-24 12:24:40,等到,
1,法国人一个个不穿羽绒服来跑步,2024-11-24 12:24:56,"法国人, 一个个, 穿, 羽绒服, 跑步",
1,现在缩成鹌鹑了,2024-11-24 12:25:05,"缩成, 鹌鹑",
0,哈哈哈哈,2024-11-24 12:25:20,哈哈哈哈,
1,上车了,2024-11-24 12:36:34,上车,
0,到家了吗,2024-11-24 13:01:21,到家,
1,到家了,2024-11-24 13:03:18,到家,
1,午餐肉和大蒜买了吗,2024-11-24 13:03:38,"午餐肉, 大蒜, 买",
0,好好吃哦,2024-11-24 13:03:39,好吃,
0,我刚去家乐福买了蒜，口蘑，生菜，coca zero,2024-11-24 13:03:58,"我刚, 家乐福, 买, 蒜, 口蘑, 生菜, coca, zero",
0,没找到午餐肉,2024-11-24 13:04:08,"找到, 午餐肉",
1,我带午餐肉,2024-11-24 13:31:45,"我带, 午餐肉",
1,现在去你家,2024-11-24 14:10:28,你家,
0,一眼就看到了,2024-11-24 15:33:55,一眼,
0,宝宝真漂亮,2024-11-24 15:34:04,"宝宝, 漂亮",
1,[旺柴],2024-11-24 15:35:16,,[旺柴]
1,剩下的鸡腿放冰箱吗,2024-11-24 15:35:19,"剩下, 鸡腿, 冰箱",
0,放不下就先放chambre 4 吧,2024-11-24 15:36:43,"放不下, 先放, chambre",
0,中午吃啥,2024-11-25 12:20:11,吃,
1,晚上回去再吃,2024-11-25 12:49:36,"回去, 吃",
1,没空吃,2024-11-25 12:49:39,"没空, 吃",
